,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1968,1293,-344,12516,4704,364,-918,796
1969,1297,1884,15548,8440,936,-181,726
1970,1300,3412,16488,9608,814,-95,540
1971,1303,1788,14360,6896,804,-314,440
1972,1311,2540,14436,6744,779,536,65
1973,1314,1316,12240,4280,346,518,-81
1974,1317,1856,13312,6068,758,1339,-252
1975,1321,2048,13176,6036,406,1387,-345
1976,1324,-108,12336,4636,737,1521,-423
1977,1327,256,13068,5612,670,1450,-367
1978,1331,-444,13652,5872,791,1156,-335
1979,1334,-256,13228,5396,766,1013,-249
1980,1337,-56,13468,5496,648,765,-187
1981,1340,-340,13408,4832,638,618,-110
1982,1344,-880,13320,5268,962,708,-14
1983,1347,364,14480,6040,806,410,29
1984,1350,-620,12756,4080,481,17,82
1985,1354,-196,13844,5000,780,361,71
1986,1357,1564,15492,6988,685,688,64
1987,1364,-288,14568,6336,939,477,158
1988,1367,-84,14148,5328,582,181,211
1989,1370,188,14288,5800,584,85,331
1990,1374,308,13480,4272,282,-105,342
1991,1377,416,14660,6104,984,504,260
1992,1380,832,14492,5668,360,250,329
1993,1383,1192,15056,6612,496,75,269
1994,1386,-560,13588,4664,403,43,319
1995,1389,840,14696,6248,717,304,260
1996,1393,-480,12940,4168,344,-219,332
1997,1397,-812,13000,4284,731,-64,361
1998,1400,-16,14236,6184,673,-309,461
1999,1403,280,13760,4860,384,-708,568
2000,1407,1296,15884,7468,649,-294,539
2001,1410,172,14976,5780,583,-365,577
2002,1433,216,13652,5292,333,-1136,1001
2003,1436,1616,15768,7412,619,-707,950
2004,1440,-460,13412,4412,419,-1210,942
2005,1444,1660,14612,7068,608,-963,922
2006,1447,3220,16008,8996,641,-656,858
2007,1450,2256,15548,8172,801,-643,677
2008,1453,916,13408,5584,585,-1017,687
2009,1457,1696,13972,6272,734,-675,604
2010,1460,-384,13136,4328,856,-883,534
2011,1463,-1368,12852,3780,805,-1347,638
2012,1466,644,14908,5268,798,-1322,615
2013,1470,-1444,12208,1860,804,-1530,554
2014,1473,816,14088,4260,793,-1371,508
2015,1476,1424,14664,5052,625,-1068,471
2016,1481,864,13740,4396,645,-800,312
2017,1488,1744,15520,7460,582,-474,291
2018,1491,76,12428,2916,356,-577,234
2019,1494,1452,13380,5088,530,-166,159
2020,1497,80,13068,4040,300,-306,235
2021,1500,776,13052,4272,605,254,101
2022,1504,1116,14952,6704,442,358,196
2023,1507,2208,15488,7508,409,463,127
2024,1510,1296,14648,6616,306,508,121
2025,1513,-428,12076,2912,-54,306,143
2026,1516,2128,16120,8368,794,1150,-2
2027,1520,1320,15132,7548,18,343,256
2028,1524,1912,14268,5788,12,623,131
2029,1527,1208,14224,5700,189,906,26
2030,1530,1592,14096,6100,167,1069,35
2031,1533,724,13428,4308,-117,1079,15
2032,1540,488,14464,6872,202,1142,-18
2033,1543,552,15132,6720,136,1152,31
2034,1547,-448,13172,4268,239,987,95
2035,1550,136,13460,5288,191,879,129
2036,1553,532,13708,5676,164,945,184
2037,1556,-448,13672,5144,257,600,213
2038,1559,96,14412,5972,276,461,328
2039,1562,-348,13212,4528,-32,108,446
2040,1567,508,14252,6048,420,294,380
2041,1570,560,14704,6304,179,-69,526
2042,1573,764,15492,6972,521,30,464
2043,1576,156,14148,5176,49,-435,610
2044,1579,1496,14884,6412,448,-110,492
2045,1583,-960,13932,4728,646,-346,498
2046,1586,-32,13604,4844,398,-600,667
2047,1593,1932,13348,4720,179,-468,497
2048,1596,2400,15364,7044,456,335,350
2049,1599,132,13340,4384,0,-15,406
2050,1602,1948,14228,5584,-52,256,310
2051,1605,1368,14444,5668,55,353,198
2052,1610,1020,13836,4964,-118,352,175
2053,1613,432,13460,4416,-107,368,88
2054,1616,912,14772,6400,161,582,116
2055,1619,432,13516,5164,-76,254,158
2056,1622,1576,14308,5784,-50,522,115
2057,1626,764,13848,4912,-242,650,97
2058,1629,372,13692,5124,-6,882,96
2059,1632,752,13596,4912,-267,742,135
2060,1635,1360,14816,6276,-73,1068,69
2061,1638,-156,14192,5404,97,806,91
2062,1641,476,14612,5768,58,682,164
2063,1648,368,13912,4932,203,595,179
2064,1652,100,14300,5220,151,550,234
2065,1656,40,13696,4520,166,532,300
2066,1659,1144,14096,5092,-106,503,307
2067,1662,668,13968,4580,-246,563,244
2068,1665,824,13472,4716,-370,618,228
2069,1668,1068,13828,5264,-604,609,225
2070,1672,448,13880,5360,-597,492,172
2071,1675,396,13908,5320,-608,286,146
2072,1678,288,13984,5464,-580,101,170
2073,1681,304,14060,5656,-556,-151,191
2074,1685,540,14080,5672,-506,-245,190
2075,1688,540,14016,5692,-443,-318,179
2076,1691,740,13964,5548,-389,-341,122
2077,1695,960,14064,5568,-350,-285,122
2078,1702,1140,14076,5412,-286,-56,-4
2079,1705,912,14076,5392,-285,10,-60
2080,1709,620,14060,5256,-250,83,-51
2081,1712,444,14124,5264,-252,37,-58
2082,1715,336,14148,5228,-244,-9,-36
2083,1718,532,14252,5080,-250,-38,-54
2084,1721,316,14056,5280,-237,-115,-48
2085,1725,116,13968,5232,-234,-209,30
2086,1728,188,14088,5292,-196,-271,65
2087,1731,376,14096,5192,-212,-343,73
2088,1734,524,14048,5280,-217,-350,119
2089,1738,500,14116,5156,-203,-350,109
2090,1742,592,14076,5004,-228,-270,127
2091,1745,500,14080,5172,-216,-264,123
2092,1748,372,14152,5236,-221,-283,149
2093,1755,248,14052,5072,-226,-356,237
2094,1758,208,14176,5068,-285,-413,262
2095,1762,292,14024,5024,-286,-451,312
2096,1765,388,14148,5036,-291,-400,375
2097,1768,588,14076,5056,-325,-363,359
2098,1771,488,14232,5076,-340,-316,369
2099,1775,564,14016,5248,-360,-297,393
2100,1779,488,14092,5028,-361,-257,387
2101,1782,640,14080,5068,-404,-179,414
2102,1785,868,14060,5072,-406,-57,378
2103,1789,1120,14080,5076,-423,73,329
2104,1792,1200,14052,5096,-459,242,290
2105,1795,980,14116,5156,-453,298,197
2106,1798,512,14248,5136,-438,176,211
2107,1801,440,13984,5228,-456,134,188
2108,1808,624,14108,5432,-412,74,168
2109,1811,724,14136,5592,-384,30,177
2110,1815,816,14120,5464,-360,5,157
2111,1818,1008,14088,5628,-326,-7,91
2112,1822,1084,14096,5548,-302,55,2
2113,1825,1108,14036,5472,-261,71,-39
2114,1828,1032,14076,5452,-252,68,-118
2115,1832,904,14128,5228,-253,31,-155
2116,1835,952,14136,5076,-191,78,-213
2117,1838,908,14008,5148,-249,64,-285
2118,1841,968,14004,5220,-226,125,-314
2119,1844,612,14068,5232,-204,59,-344
2120,1848,696,14128,5420,-179,-15,-352
2121,1851,948,14140,5516,-134,-2,-397
2122,1854,784,14144,5584,-61,93,-443
2123,1878,-4,14048,4856,12,238,-250
2124,1881,-116,14072,4764,-34,146,-220
2125,1884,-64,14116,4760,-142,63,-128
2126,1888,56,14016,4764,-190,0,-67
2127,1891,108,14052,4744,-257,-37,21
2128,1894,116,14064,4964,-266,-52,47
2129,1897,184,14136,4900,-338,-75,125
2130,1900,260,14092,4904,-376,-61,125
2131,1904,448,14152,4896,-409,-79,159
2132,1908,404,14044,5056,-427,-68,167
2133,1911,248,14036,5348,-385,-72,189
2134,1914,560,13916,5404,-382,-40,153
2135,1918,664,14068,5488,-330,-17,138
2136,1921,680,14084,5472,-332,6,136
2137,1924,620,14140,5396,-286,-10,115
2138,1931,524,14180,5236,-264,-117,75
2139,1934,384,14068,5076,-279,-142,77
2140,1937,380,14004,5216,-300,-206,94
2141,1940,388,14140,5244,-314,-241,103
2142,1944,436,14052,5160,-335,-243,95
2143,1947,188,14020,5064,-335,-275,119
2144,1951,-24,13912,5132,-378,-390,175
2145,1954,316,14008,5184,-367,-437,243
2146,1958,516,13964,5080,-381,-346,261
2147,1961,1196,14060,5472,-360,-124,226
