,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4345,1970,1488,12812,6912,-416,202,12
4346,1973,1548,12836,7048,-473,163,31
4347,1976,1292,12812,7268,-481,96,62
4348,1985,736,12756,7444,-342,-258,270
4349,1988,768,12840,7484,-304,-389,372
4350,1992,1404,12720,7428,-277,-460,405
4351,1996,1408,12668,7192,-238,-504,443
4352,1999,1492,12716,7340,-213,-612,432
4353,2003,1672,12784,7424,-178,-613,419
4354,2006,2120,12708,7432,-141,-538,403
4355,2009,2140,12672,7144,-107,-432,329
4356,2012,1776,12728,7388,-94,-440,285
4357,2016,1696,12840,7204,-72,-488,296
4358,2019,1828,12760,6908,-73,-457,246
4359,2022,2160,12820,6812,-125,-376,219
4360,2025,2156,12772,6900,-166,-293,154
4361,2029,2164,12700,6908,-200,-223,97
4362,2032,2212,12888,7004,-187,-98,16
4363,2042,1740,12812,6956,-273,182,-114
4364,2045,1452,12816,7144,-255,224,-114
4365,2048,1464,12792,7120,-261,202,-63
4366,2052,1472,12820,7220,-274,158,-63
4367,2055,1548,12752,7036,-243,139,-31
4368,2058,1736,12768,7116,-283,180,-35
4369,2061,1964,12800,7040,-305,185,-68
4370,2065,2004,12780,6864,-313,286,-104
4371,2068,1964,12772,7060,-331,300,-163
4372,2071,1744,12660,7228,-316,282,-199
4373,2075,1688,12804,7412,-264,322,-215
4374,2079,1856,12820,7220,-252,400,-264
4375,2082,1852,12820,7084,-249,474,-288
4376,2085,1548,12880,7200,-239,415,-296
4377,2094,1672,12756,6932,-222,427,-236
4378,2098,1796,12812,7020,-240,453,-256
4379,2101,1624,12760,7152,-228,498,-265
4380,2104,1648,12740,7016,-253,510,-259
4381,2108,1548,12804,7228,-290,451,-282
4382,2111,1172,12628,7140,-245,365,-241
4383,2114,1040,12832,7048,-261,270,-186
4384,2117,992,12800,6956,-273,203,-124
4385,2122,1244,12932,6984,-271,199,-63
4386,2125,1368,12740,6892,-302,163,-32
4387,2128,1296,12696,6896,-335,62,-13
4388,2131,1280,12756,7040,-344,48,33
4389,2135,1072,12824,7096,-360,-14,82
4390,2138,1020,12792,7012,-345,-16,133
4391,2141,1288,12768,6984,-392,-44,208
4392,2176,2220,12732,7508,-230,-79,155
4393,2179,1916,12708,7440,-195,-57,91
4394,2182,1944,12812,7340,-169,-37,54
4395,2185,1984,12708,7388,-147,-8,-5
4396,2188,1936,12752,7360,-96,34,-40
4397,2192,1796,12780,7420,-75,78,-65
4398,2195,1928,12800,7276,-44,67,-92
4399,2198,2084,12752,7092,-40,45,-188
4400,2201,2236,12740,7076,-26,86,-257
4401,2204,1944,12780,7260,-6,76,-294
4402,2209,1764,12736,7232,4,106,-312
4403,2212,1632,12732,7060,-3,122,-345
4404,2215,1644,12796,6828,18,112,-342
4405,2218,1368,12860,6840,-57,141,-323
4406,2222,1216,12820,6840,-78,111,-302
4407,2231,1152,12856,6772,-202,27,-124
4408,2234,1376,12804,6780,-242,73,-82
4409,2237,1324,12784,6812,-284,129,-74
4410,2240,1252,12884,6892,-304,125,-9
4411,2244,1188,12824,6836,-336,143,29
4412,2247,1312,12736,6880,-350,94,70
4413,2251,1108,12804,6952,-377,-5,117
4414,2254,836,12708,7164,-381,-61,183
4415,2257,1228,12716,7144,-385,-68,245
4416,2261,1224,12788,7052,-354,-136,264
4417,2264,1272,12752,7164,-359,-134,297
4418,2267,1576,12780,7188,-347,-99,292
4419,2270,1912,12936,7004,-350,-33,253
4420,2274,1892,12792,7136,-353,35,215
4421,2277,1620,12868,7444,-311,38,225
4422,2286,1708,12728,7360,-231,-52,210
4423,2289,1720,12756,7196,-240,-57,209
4424,2293,1724,12764,7256,-208,-67,205
4425,2296,1740,12700,7356,-165,-45,173
4426,2300,1960,12720,7180,-134,-2,137
4427,2303,2092,12804,6964,-168,92,77
4428,2306,2108,12756,6928,-184,124,-8
4429,2309,1812,12824,7072,-178,177,-77
4430,2313,1520,12748,7164,-168,177,-66
4431,2316,1520,12736,7036,-229,189,-52
4432,2319,1604,12852,6812,-249,150,-43
4433,2322,1604,12776,6824,-271,101,-81
