,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1885,1475,528,12896,6944,543,-1023,617
1886,1478,1240,12904,7364,509,-834,522
1887,1487,1252,12236,7296,429,-407,113
1888,1490,-104,12408,7720,426,-341,161
1889,1493,-164,12528,7652,450,-288,242
1890,1497,144,12736,7728,460,-418,277
1891,1500,284,12836,7760,499,-563,290
1892,1503,836,12856,7756,470,-688,247
1893,1506,756,12924,7772,519,-760,184
1894,1510,1740,15884,10276,1026,-711,-50
1895,1514,-112,13872,5328,1884,90,-725
1896,1517,-408,15424,8400,2282,-362,-587
1897,1520,-708,14672,6328,2305,-820,-605
1898,1524,-1264,10744,3692,2152,-1422,-594
1899,1527,-440,13728,7368,1748,-1895,-96
1900,1530,-1652,11120,3472,1479,-1906,-15
1901,1534,-652,13160,7204,1202,-1905,371
1902,1543,-440,15592,8112,823,-2393,948
1903,1546,-2704,12764,4452,863,-2371,958
1904,1549,-2412,13216,5248,1203,-2467,1011
1905,1554,-4092,12356,4180,1321,-3138,1218
1906,1557,-620,14500,6208,1999,-3628,1110
1907,1561,-2684,14628,6004,1547,-4809,1330
1908,1564,-1720,15968,6220,2081,-4740,1313
1909,1567,-3328,14716,4604,1971,-5714,1510
1910,1571,-1252,13724,3556,2262,-6541,1366
1911,1574,-232,15264,7644,2098,-6238,1604
1912,1578,-1324,13928,4260,1775,-7491,1699
1913,1581,1888,14112,5688,2015,-7058,1349
1914,1584,444,13876,8356,2039,-6789,1439
1915,1593,5860,12104,8612,1650,-5712,1240
1916,1598,5148,13164,9444,1574,-4748,1182
1917,1601,2428,13788,9924,1581,-4276,1394
1918,1604,1444,11236,8780,1378,-3500,1358
1919,1608,4628,8204,6512,1543,-2998,900
1920,1611,3232,10296,9428,1422,-2216,1139
1921,1614,3764,8100,7492,1208,-2036,877
1922,1618,3604,9696,8544,1063,-1187,629
1923,1621,3128,9680,8436,1055,-767,581
1924,1624,3376,10980,9824,639,-316,563
1925,1627,3168,8852,7980,552,-397,441
1926,1631,3740,9428,8600,575,131,216
1927,1634,2700,10232,8928,228,104,190
1928,1638,2548,10312,9244,-420,79,313
1929,1647,1380,12516,9248,542,1103,-327
1930,1650,1552,12680,8736,733,831,-449
1931,1653,1820,12752,7912,835,613,-573
1932,1657,1340,12724,7352,858,437,-682
1933,1660,796,12844,6956,867,431,-668
1934,1663,508,12888,6648,798,446,-610
1935,1666,568,12900,6448,724,499,-537
1936,1670,792,12896,6220,573,439,-462
1937,1673,696,12832,6100,467,407,-456
1938,1676,648,12812,6408,356,255,-423
1939,1680,748,12900,6596,295,279,-370
1940,1683,1224,12716,6612,237,401,-368
1941,1687,1376,12804,6636,206,520,-405
1942,1690,1036,12844,6704,136,566,-412
1943,1693,612,12972,6628,91,646,-369
1944,1702,528,12956,6208,-192,507,-200
1945,1705,400,12912,6480,-306,469,-151
1946,1709,404,12868,6740,-339,460,-47
1947,1712,744,12816,6740,-370,493,-37
1948,1715,992,12732,6948,-385,567,-10
1949,1718,684,12828,7232,-388,633,-23
1950,1721,688,12812,7204,-354,651,50
1951,1726,1012,12832,7452,-342,789,43
1952,1729,1184,12932,7368,-322,917,27
1953,1732,1088,12932,7264,-299,936,17
1954,1735,660,12924,7276,-305,823,14
1955,1738,664,12892,7176,-269,786,42
1956,1742,792,12812,7176,-257,749,66
1957,1745,988,12964,7052,-262,701,35
1958,1748,1120,12856,7136,-246,569,1
1959,1772,1016,12804,7036,93,791,-315
1960,1775,816,12832,6780,61,716,-308
1961,1778,892,12860,6872,21,720,-315
1962,1781,976,12864,6812,2,775,-289
1963,1784,1080,12864,6848,-30,820,-333
1964,1788,780,12880,6752,-93,870,-328
1965,1791,728,12800,6904,-111,858,-330
1966,1794,816,12864,6880,-134,863,-301
1967,1797,744,12812,6772,-163,923,-277
1968,1801,820,12880,6932,-209,948,-295
1969,1804,1172,12800,6936,-204,1069,-314
1970,1808,1216,12888,7052,-212,1201,-331
1971,1812,1164,12720,7236,-199,1320,-396
1972,1815,1120,12844,7252,-152,1429,-429
1973,1818,900,12864,7032,-143,1400,-461
