,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2488,787,2136,15044,8196,-1044,3521,-893,-2.0132135520888816,0.5256644499551625,1.63258442413379
2489,791,44,11796,4892,-769,3917,-1392,2.905703873652901,-0.393096566263388,-1.043188015026189
2490,795,2188,14976,9208,-529,2997,-1257,-2.1615916893149754,0.832619404535891,2.183835027743693
2491,798,1032,13388,7084,-544,2301,-934,-2.8918332493616856,-0.5660492628156285,-0.26690007521558834
2492,802,1756,13788,6916,-496,1930,-917,-3.0164263478688547,1.0073494780315613,-2.715773055524292
2493,805,2452,13896,6588,-281,1422,-1354,-1.5628648411621051,-0.4596186634957236,0.68635214475819
2494,808,-1492,12656,6944,-454,732,-711,2.729479061817868,0.10233695920916874,-1.2706290231057522
2495,811,432,12644,7164,-470,298,-352,0.6442322412720712,1.0432213013836382,-0.33519031471064825
2496,815,1936,12596,6280,-604,417,-178,-1.604141580189505,0.1831863812825252,0.4564961800404365
2497,818,2268,12444,6700,-679,418,-72,2.806178849547497,-0.2280671446611879,-0.3797631823110917
2498,821,2392,12420,7332,-714,446,-4,0.974863049604059,0.6739043217508665,-0.6644627860988886
2499,824,2676,12372,7536,-694,468,20,-1.5351802210320378,0.4028889451952724,0.4783262610787328
2500,827,2532,12428,7528,-661,316,86,2.9604549378147094,-0.22669679718041033,0.06650202146444144
2501,831,2832,12420,7348,-639,190,88,1.1364781319818686,0.08454983764848226,-0.32923939549033726
2502,840,3100,12296,7840,-600,176,16,-0.6632019379420155,0.22666488396345588,0.09558896384768512
2503,844,3376,12272,7988,-500,187,-30,-2.2101949236372875,-0.2910754810856828,0.08240050446028895
2504,847,4000,12332,8060,-448,299,-144,2.4956648456687174,0.0023323868559590355,-0.7917017017991997
2505,850,3700,12316,8160,-358,351,-240,0.8723236832852141,1.1060711247999635,-0.16086846918017916
2506,853,2692,11692,7540,-334,392,-225,-1.1654677419606811,0.16916892006076664,1.0777100677340932
2507,857,-15748,232,-3620,-3159,-468,3283,2.9440178128459915,-0.8552621226141034,2.5067726128560923
2508,860,22252,15864,17480,-1012,-448,907,-0.9538796867052715,-0.5460331453606335,0.41268248192631063
2509,863,3132,8648,4280,-1113,1190,-7,1.1498745852627,-0.8507629149430443,-1.8563535175246275
2510,867,-124,8760,7800,-1155,795,744,-0.8749509118949581,0.33870960444614034,-0.978070807982924
2511,870,3556,11944,8416,-771,-286,640,3.0088934671437357,0.20934189536095069,0.37230388470420367
2512,873,10744,18972,11808,-56,-127,-370,1.824538199896317,1.0110714278617021,1.770064386309295
2513,876,2448,14984,6348,430,778,-1505,0.2996422105579716,-0.2646099666887399,-1.470157150821934
2514,881,-1972,12996,7480,313,18,-695,2.5363262550961996,-0.6084345035601743,0.4883518991712762
2515,884,164,12676,6284,305,-865,-410,-2.58572768487799,0.5499499393627258,2.2682822163715373
2516,887,1288,12548,4988,-4,-608,-176,2.0151074775840736,0.5294884118400508,-1.7428720737198184
2517,896,928,12432,6844,-300,-790,502,0.3380906574745052,-0.9911475742387957,2.959563850826233
2518,899,1100,12388,6880,-367,-1025,734,-0.8832585437780045,1.0126276890772627,1.7696001120572222
2519,902,1452,12460,7096,-380,-1242,913,1.8773521395963462,-0.29416699253169937,-1.7913947848990084
2520,906,1656,12284,7172,-387,-1449,1065,-0.6622498100292928,-0.11468639987624654,1.905474252683497
2521,909,2336,12256,7248,-393,-1571,1155,2.0520647890237695,0.6955995973649819,-1.5297503134924864
2522,912,2780,12256,7408,-388,-1775,1223,-0.24983304159823225,-0.9935950131504884,2.384055874841572
2523,916,3292,12340,7492,-389,-1863,1195,0.11417685015694208,1.5160043332303497,0.5345005252094129
2524,919,3648,12272,7684,-338,-1822,1115,1.488554196400201,-0.9646693170025902,-2.0945030336326154
2525,923,4072,12396,7844,-259,-1689,1022,-0.8416416775819714,0.5887075498554838,1.6562106835064847
2526,927,4484,12364,7964,-226,-1338,897,1.976118453260353,0.05829334430648085,-1.656406472019318
2527,930,4860,12200,7920,-131,-907,680,-0.4484362174608675,-0.7922414307331117,2.021879811073904
2528,933,4456,12348,7960,-77,-626,501,-0.5381433710517606,1.1344541671017958,1.3402551389384996
2529,936,3952,12292,8044,11,-694,402,1.9039167660389393,-0.05295917933509228,-1.3254061737785454
2530,940,4108,12284,8288,156,-654,343,-1.1786734696806547,-1.1725560557296446,1.4495478378669011
2531,948,4372,12364,7528,217,165,-86,2.0237273542809144,-1.2784861154774532,-2.39558442357423
