,time,accX,accY,accZ,gyrX,gyrY,gyrZ
606,2274,3044,14368,4180,-282,78,329
607,2277,3120,14428,4004,-288,9,302
608,2281,3160,14372,3932,-280,6,327
609,2284,3132,14376,4064,-309,-44,311
610,2288,3124,14476,3988,-333,-45,300
611,2291,3228,14436,4004,-334,-65,285
612,2294,3492,14456,3852,-359,-21,268
613,2297,3996,14304,3820,-415,58,183
614,2301,3876,14424,4088,-414,102,88
615,2304,3528,14300,4252,-383,94,32
616,2310,3600,14304,4428,-309,124,-46
617,2314,3468,14396,4352,-288,140,-96
618,2317,3240,14372,4224,-260,152,-114
619,2321,3104,14472,4080,-247,102,-107
620,2325,3004,14328,4144,-261,60,-100
621,2328,2964,14284,4048,-246,24,-67
622,2331,3100,14288,4052,-243,2,-67
623,2334,3016,14440,4168,-268,-26,-64
624,2337,3024,14320,4120,-264,-58,-14
625,2341,2888,14512,4096,-283,-111,-40
626,2344,3096,14320,3960,-305,-142,-5
627,2347,3204,14372,4012,-335,-99,-21
