time,accX,accY,accZ,gyrX,gyrY,gyrZ
1973,4132,13224,5844,-316,277,22
1977,4080,13260,5876,-288,390,36
1980,3820,13204,5880,-298,364,47
1983,3804,13324,5912,-264,231,57
1987,4068,13296,5880,-253,231,76
1990,4200,13212,5788,-245,233,87
1994,4240,13256,5916,-249,259,8
1997,4088,13300,5864,-246,239,-6
2000,4112,13264,5796,-247,208,13
2003,4072,13248,5660,-240,185,5
2006,4196,13288,5708,-254,208,-17
2010,4120,13380,5696,-289,254,-17
2013,4256,13200,5808,-287,256,-55
2016,4184,13312,5860,-299,259,-76
2025,4116,13300,5848,-316,283,-136
2029,4116,13236,5712,-298,266,-118
2033,3908,13184,5852,-323,243,-127
2036,3928,13272,5872,-300,260,-122
2039,4000,13300,5896,-314,263,-110
2043,3932,13232,5948,-315,278,-111
2046,3872,13356,5944,-287,281,-85
2049,3948,13268,5908,-274,259,-70
2052,3740,13248,5912,-287,254,-38
2056,3712,13284,5988,-303,183,-11
2059,3712,13228,5912,-264,151,7
2062,3784,13316,5952,-250,100,48
2065,3880,13120,5836,-266,52,57
2068,3840,13208,5928,-264,29,33
2073,3784,13176,5896,-246,20,61
2081,3896,13192,5908,-221,-64,56
2085,3836,13268,5824,-213,-81,83
2088,3880,13296,5784,-215,-63,79
2091,3860,13220,5760,-216,-72,106
2094,3888,13256,5932,-203,-113,123
2098,4036,13264,5876,-219,-114,103
2101,4156,13228,5852,-223,-16,93
2104,4124,13280,5904,-203,-74,55
2107,4136,13232,5696,-229,-79,55
2111,4032,13256,5768,-222,-83,34
2115,4168,13280,5808,-227,-89,2
2118,4028,13264,5812,-254,11,15
2121,4036,13248,5812,-275,6,-8
2124,3924,13188,5796,-271,75,-35
2127,4000,13364,5864,-282,51,-12
2136,3828,13244,5704,-309,27,7
2139,3844,13236,5756,-283,-1,41
2143,3816,13240,5752,-325,-19,41
2146,4052,13176,5848,-299,-42,56
2149,3864,13216,5864,-317,-1,57
2152,3868,13168,5788,-333,46,59
2156,3776,13224,5864,-315,38,108
2160,3804,13256,5940,-304,38,80
2163,3744,13284,5948,-291,19,129
2166,3876,13320,5728,-301,-38,145
2169,4040,13296,5884,-298,0,146
2172,4012,13300,5948,-311,6,134
2176,4032,13304,6004,-294,-43,113
2179,4120,13200,5900,-268,-50,112
2182,4204,13280,6020,-271,-59,85
2191,4060,13268,5880,-237,-29,15
2194,4000,13228,5864,-245,-4,9
2197,4024,13204,5724,-244,5,-1
2202,4052,13192,5780,-259,52,19
2205,3888,13260,5884,-255,17,25
2208,3844,13236,5976,-253,32,43
2211,3928,13364,5788,-256,58,35
2214,4204,13244,5836,-257,98,32
2217,3868,13264,5904,-276,82,37
2221,3812,13348,5968,-257,118,47
2224,3848,13320,5832,-274,118,44
2227,3760,13224,5884,-299,113,80
2230,3608,13316,5824,-295,65,110
2233,3880,13272,5840,-311,73,148
2237,3888,13344,5776,-326,42,117
2240,4088,13248,5744,-331,46,115
2264,4032,13208,5736,-325,282,15
2267,4000,13392,5908,-311,253,-5
2270,3964,13268,5968,-302,255,34
2273,3860,13344,5900,-317,208,-1
2276,3924,13240,5808,-314,212,19
2280,3900,13320,6000,-288,138,-16
2284,3820,13244,5964,-312,153,20
2287,3824,13316,5940,-299,115,20
2290,3876,13232,5884,-316,78,49
2294,3796,13256,5844,-299,8,55
2297,4000,13308,5980,-303,-30,69
2300,4140,13236,5888,-255,-59,38
2303,4336,13188,6004,-288,138,-24
2306,4196,13304,5940,-270,217,-36
2310,3972,13288,5880,-265,318,-47
2319,3936,13272,5728,-274,414,-46
2322,3940,13324,5772,-300,438,-32
2325,3820,13248,5748,-294,452,-27
2329,3708,13220,5720,-327,437,-5
2333,3720,13264,5676,-324,415,24
2336,3824,13248,5924,-343,394,25
2339,3792,13300,5796,-382,395,28
2342,3908,13256,5840,-382,370,52
2346,3904,13332,5984,-369,359,17
2349,3768,13260,5836,-374,264,47
2352,3704,13328,5908,-326,187,87
2355,3832,13156,5760,-365,171,72
2358,4024,13252,5936,-349,228,56
2362,4060,13188,5940,-333,221,57
2365,3936,13240,6184,-353,232,14
2375,4104,13316,5828,-260,280,-50
2378,4028,13216,5804,-271,295,-64
2381,3888,13248,5944,-282,317,-81
2384,3848,13272,5848,-299,305,-61
2388,3964,13292,5728,-266,289,-42
2391,3716,13436,5712,-307,283,-43
2394,3800,13256,5900,-312,273,-41
2397,3752,13308,5916,-327,295,-39
2401,3660,13256,5960,-335,267,8
2404,3648,13296,5952,-341,259,-5
2407,3620,13296,5896,-321,212,55
2410,3692,13144,5948,-340,165,66
2415,3812,13236,5936,-338,137,75
2418,3748,13260,5800,-325,122,98
2421,3808,13292,5820,-368,44,102
2430,3912,13240,5932,-337,89,101
2433,3808,13272,5840,-356,57,99
2436,3784,13280,5828,-369,65,104
2439,3792,13260,5904,-354,138,138
2443,3812,13328,5796,-351,127,83
2446,3856,13304,5952,-350,161,115
2449,3624,13272,6004,-336,118,129
2452,3716,13240,5856,-347,80,161
2457,3760,13188,5956,-304,86,162
2460,3800,13188,5896,-327,33,162
2463,3740,13240,5976,-303,7,174
2466,3912,13236,5924,-296,-4,180
2469,4156,13272,6032,-308,-3,155
2473,4340,13228,5936,-297,86,129
2476,4200,13144,6060,-281,103,62
2485,4084,13308,5992,-277,193,-46
2488,3852,13208,5744,-240,236,-42
2491,3836,13272,5912,-264,185,-38
2494,3912,13220,5812,-290,179,-30
2499,3780,13276,5828,-323,172,-6
2502,3676,13244,5852,-317,157,23
2505,3688,13324,5832,-342,190,7
2508,3696,13248,5704,-349,208,49
2512,3724,13312,5836,-340,182,43
2515,3652,13284,5896,-353,193,75
2518,3492,13216,5832,-320,151,87
2521,3692,13344,5936,-337,157,128
2524,3616,13216,5972,-339,106,146
2528,3924,13256,5980,-313,92,129
2537,3980,13244,6080,-277,155,111
2541,3828,13216,5960,-282,140,107
2544,3848,13212,6036,-272,181,140
2547,3892,13260,6044,-252,174,118
2551,3984,13280,5888,-252,191,109
2554,4020,13272,5728,-251,217,83
2557,3916,13324,5936,-279,240,76
2560,3800,13256,5920,-283,234,75
2563,3880,13308,5836,-284,233,91
2567,3936,13228,5948,-300,245,88
2570,3936,13280,5932,-305,228,53
2573,3900,13228,6072,-301,210,40
2576,3948,13252,5920,-294,173,22
2580,4092,13320,5868,-264,169,-2
2584,3960,13272,5896,-312,175,-31
2593,3640,13132,5944,-284,120,3
2596,3752,13324,5764,-312,125,29
2599,3948,13292,5808,-327,141,18
2602,3756,13304,5928,-327,196,26
2605,3640,13232,6060,-324,187,42
2609,3700,13352,5884,-315,172,64
2612,3716,13212,5984,-312,165,39
2615,3668,13364,5832,-315,172,92
2618,3600,13288,5944,-333,108,88
2622,3500,13372,5940,-305,105,108
2626,3592,13352,5940,-336,70,138
2629,3720,13232,5800,-319,41,164
2632,3908,13252,6012,-327,64,149
2635,4004,13216,5904,-320,32,117
2639,3952,13268,6032,-315,19,110
2647,3964,13276,6148,-266,26,53
2651,3820,13248,5876,-258,28,54
2654,3896,13188,6004,-265,6,56
2657,3904,13236,5840,-259,30,21
2660,4040,13200,5788,-254,49,3
2663,3860,13284,6028,-267,79,7
2666,3736,13220,6008,-256,50,3
2671,3632,13240,6020,-244,60,11
2674,3612,13276,6076,-270,62,33
2677,3552,13208,5964,-266,20,61
2680,3724,13256,5880,-303,-13,78
2683,3784,13220,6016,-289,-7,69
2687,3816,13256,5932,-267,24,80
