,time,accX,accY,accZ,gyrX,gyrY,gyrZ
5067,2202,1312,13112,6764,-205,286,-33
5068,2205,1304,13052,6772,-217,371,-89
5069,2209,1240,13124,6828,-208,372,-54
5070,2212,904,13056,6760,-221,325,-41
5071,2215,828,13048,6660,-232,286,-38
5072,2225,864,13120,6620,-280,228,15
5073,2228,816,13124,6528,-286,187,69
5074,2231,764,13124,6648,-303,104,117
5075,2234,928,13216,6624,-303,70,131
5076,2238,904,13052,6920,-326,116,128
5077,2241,908,13060,6776,-289,50,195
5078,2244,1036,13020,6912,-288,10,208
5079,2247,1132,13020,6704,-271,29,227
5080,2250,972,13104,6652,-285,31,235
5081,2254,932,13044,6552,-301,-32,265
5082,2257,1048,13116,6712,-286,-27,249
5083,2260,1020,13120,6780,-247,-38,278
5084,2263,1116,13008,6788,-263,-60,264
5085,2268,992,13148,6764,-231,-101,267
5086,2271,1280,13008,6840,-210,-95,261
5087,2294,1012,13052,6612,-265,-56,119
5088,2297,1340,13104,6648,-277,-58,92
5089,2300,1308,13016,6664,-284,-27,97
5090,2304,1124,13028,6692,-261,-28,97
5091,2307,1208,13056,6624,-308,-14,66
5092,2311,1292,13144,6744,-293,21,46
5093,2314,1300,13212,6736,-321,100,60
5094,2317,1092,13144,6764,-300,83,31
5095,2321,1020,13052,6804,-293,82,26
5096,2324,1108,13188,6624,-319,137,21
5097,2327,984,12988,6808,-308,139,31
5098,2330,856,13004,6672,-314,104,57
5099,2333,884,13140,6704,-341,78,69
5100,2337,1072,13080,6628,-374,44,96
5101,2340,1116,13072,6760,-367,85,103
5102,2349,1144,12972,6900,-336,80,111
5103,2353,1156,13052,6868,-325,79,108
5104,2356,1060,12988,6976,-288,129,99
5105,2359,1136,13064,6844,-296,164,123
5106,2363,1096,13052,6816,-254,154,109
5107,2366,1012,13024,6656,-235,142,135
5108,2369,1192,12992,6616,-253,87,97
5109,2372,1224,13072,6648,-239,105,89
